Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81470339,,,Santa Barbara,7771,Drive,585000,8,2,3,2,0,1424,6999,Gilroy,43
Sold,Not Applicable,ML81470849,S,,19th,326,Street,585000,5,2,2,1,1,1208,5200,San Jose,67
Sold,Not Applicable,ML81472113,,,Twin Oaks,2791,Lane,585000,10,2,3,2,0,1228,6441,San Jose,55
Sold,Not Applicable,ML81472180,,,Sierra Vista,468,Avenue,585000,8,1,1,1,0,768,1104,Mountain View,42
Sold,Not Applicable,ML81483579,,,Mirabelli,53,Circle,585000,9,2,2,2,0,850,973,San Jose,22
Sold,Not Applicable,ML81484359,,,Kincora,376,Court,585000,5,2,2,2,0,1168,1258,San Jose,19
Sold,Not Applicable,ML81484934,,,Makati,5535,Circle,585000,4,3,2,3,0,1318,1347,San Jose,30
Sold,Not Applicable,ML81485276,E,,Julian,30,Street,585000,11,2,2,2,0,1271,1271,San Jose,15
Sold,Not Applicable,ML81485814,,,Smoke River,4680,Court,585000,5,3,3,2,1,1441,1607,San Jose,42
Sold,Not Applicable,ML81486400,,,Spanish Oak,7917,Circle,585000,18,3,3,2,1,1890,1892,Gilroy,5
Sold,Not Applicable,ML81484034,,,Park Entrance,1331,Drive,581888,10,2,2,2,0,988,1307,San Jose,28
Sold,Not Applicable,ML81483796,,,Durango River,4741,Court,581000,3,3,3,2,1,1496,1699,San Jose,38
Sold,Not Applicable,ML81496881,,,Thornleaf,1524,Way,581000,11,2,2,2,0,913,1307,San Jose,27
Sold,Not Applicable,ML81464704,,,Rodling,7011,Drive,580000,29,3,3,3,0,1335,0,San Jose,23
Sold,Not Applicable,ML81467392,,,Monroe,2250,Street,580000,6,2,2,2,0,871,913,Santa Clara,28
Sold,Not Applicable,ML81468715,,,Canyon River,4715,Court,580000,19,3,3,2,1,1441,1607,San Jose,42
Sold,Not Applicable,ML81469421,,,Flagler,11954,Street,580000,9,1,2,1,0,1195,5580,San Jose,63
Sold,Not Applicable,ML81470731,,,San Marino,3362,Avenue,580000,57,2,3,2,0,1075,5119,San Jose,61
Sold,Not Applicable,ML81471280,,,Parc Place,62,Drive,580000,15,3,2,2,1,1192,528,Milpitas,10
Sold,Not Applicable,ML81471668,,,Auzerais,809,Avenue,580000,8,2,2,2,0,1118,436,San Jose,7
Sold,Not Applicable,ML81484196,,,Birch,8,Lane,580000,8,2,3,2,0,1224,7977,San Jose,68
Sold,Not Applicable,ML81484145,,,Emlyn,6079,Court,579500,8,2,4,2,0,1380,6050,San Jose,47
Sold,Not Applicable,ML81468338,,,Swaps,372,Drive,578000,45,2,3,2,0,1300,5800,San Jose,51
Sold,Not Applicable,ML81468826,,,Pine Forest,4849,Place,578000,13,2,2,2,0,997,0,San Jose,29
Sold,Not Applicable,ML81483681,,,Sundown,1466,Lane,578000,13,2,3,2,0,1745,6663,San Jose,58
Sold,Not Applicable,ML81472127,,,Calero Hills,7155,Court,576000,6,3,3,2,1,1674,2061,San Jose,39
Sold,Not Applicable,ML81497188,,,Vera,5103,Lane,576000,9,3,4,2,1,1750,5663,San Jose,52
Sold,Not Applicable,ML81469553,,,Lick,1375,Avenue,575000,12,2,2,2,0,1075,1509,San Jose,6
Sold,Not Applicable,ML81470880,,,Panda,3873,Court,575000,2,2,2,2,0,1255,1512,San Jose,29
Sold,Not Applicable,ML81471757,,,Panama,1909,Avenue,575000,51,2,3,2,0,1040,5910,San Jose,56
Sold,Not Applicable,ML81471997,E,,Mission,912,Street,575000,23,2,2,2,0,1072,7664,San Jose,115
Sold,Not Applicable,ML81472221,,,Magdalena,1912,Circle,575000,0,1,2,1,0,920,871,Santa Clara,29
Sold,Not Applicable,ML81483581,,,Sundown,1265,Lane,575000,9,2,3,2,0,1041,5954,San Jose,56
Sold,Not Applicable,ML81484075,,,Adeline,541,,575000,13,2,2,2,0,1104,1306,San Jose,11
Sold,Not Applicable,ML81497494,,,Indian Wells,7086,Court,575000,13,3,3,2,1,1656,2155,San Jose,44
Sold,Not Applicable,ML81498846,,,Ingalls,2746,Court,575000,7,2,4,2,0,1139,7090,San Jose,36
Sold,Not Applicable,ML81470280,,,Darwin,1427,Court,572000,10,3,5,2,1,1512,3629,San Jose,44
Sold,Not Applicable,ML81485519,,,Santa Barbara,7550,Drive,572000,4,2,4,2,0,1832,7154,Gilroy,36
Sold,REO / Bank Owned Property,ML81470342,,,Park Johnson,534,Place,571000,8,2,3,2,0,1645,9024,San Jose,27
Sold,Not Applicable,ML81437849,S,,11TH,639,Street,570000,262,2,3,2,0,1298,6302,San Jose,113
Sold,Not Applicable,ML81465085,,,Canton,1620,Drive,570000,44,2,3,2,0,1187,6000,Milpitas,56
Sold,Not Applicable,ML81465730,,,Audubon,1077,Drive,570000,28,2,3,2,0,1028,5500,San Jose,55
Sold,Not Applicable,ML81469060,,,Hanna,7841,Street,570000,14,2,4,2,0,2172,8410,Gilroy,92
Sold,REO / Bank Owned Property,ML81469739,,,Jupiter,1611,Drive,570000,27,2,3,2,0,1240,6299,Milpitas,55
Sold,Potential Short Sale / Lender Appr Required,ML81471090,,,Polton Place,3835,Way,570000,1,2,3,2,0,1320,5594,San Jose,51
Sold,Not Applicable,ML81471712,,,Poplar,1271,Avenue,570000,1,1,2,1,0,908,1634,Sunnyvale,31
Sold,Not Applicable,ML81471758,,,Leptis,2386,Circle,570000,9,3,3,2,1,1716,1894,Morgan Hill,29
Sold,Not Applicable,ML81483700,,,English Oak Cir,7940,,570000,36,3,3,2,1,1890,1795,Gilroy,8
Sold,Not Applicable,ML81484298,,,IRWINDALE,2997,Drive,570000,8,2,4,2,0,1324,6631,San Jose,44
Sold,Not Applicable,ML81486309,,,Vinedale,1908,Square,570000,6,2,3,1,1,1266,1665,San Jose,43
Sold,Not Applicable,ML81486310,,,Palmira,2341,Way,570000,13,2,4,1,1,1332,5785,San Jose,50
Sold,Not Applicable,ML81497134,,,Northlake,431,Drive,570000,8,2,2,2,0,1191,1272,San Jose,30
Sold,Not Applicable,ML81498727,,,Pine Forest,4830,Place,570000,1,2,2,2,0,1063,,San Jose,29
Sold,Not Applicable,ML81471060,,,Ivalynn,3591,Circle,569000,12,3,2,2,1,1123,0,San Jose,29
Sold,Not Applicable,ML81471242,,,Carriage Lamp,17550,Way,569000,11,2,3,2,0,1390,4285,Morgan Hill,30
Sold,Not Applicable,ML81462841,,,Coral Gables,7108,Circle,568000,20,3,4,2,1,1656,2112,San Jose,44
Sold,Not Applicable,ML81470965,,,Arbor,248,Way,568000,7,2,3,2,0,1044,2178,Milpitas,23
Sold,Not Applicable,ML81464803,,,Savstrom,604,Way,565000,40,2,3,2,0,1056,5800,San Jose,53
Sold,Not Applicable,ML81468406,,,Hopeton,2326,Avenue,565000,45,2,3,2,0,1228,6098,San Jose,49
Sold,Not Applicable,ML81467905,,,Ella,505,Drive,565000,8,2,3,2,0,1137,5585,San Jose,53
Sold,REO / Bank Owned Property,ML81471475,,,Keldon,1110,Drive,565000,14,2,3,2,0,1406,6439,San Jose,45
Sold,Not Applicable,ML81472232,,,Rodling,6981,Drive,565000,11,3,3,3,0,1335,932,San Jose,23
Sold,Not Applicable,ML81472029,E,,San Fernando,88,Street,565000,15,1,1,1,0,889,0,San Jose,7
Sold,Not Applicable,ML81484701,,,Marble Arch,324,Avenue,565000,23,3,2,2,1,1264,436,San Jose,13
Sold,Not Applicable,ML81496508,,,Auburn,320,Way,565000,12,2,2,1,1,1099,550,San Jose,45
Sold,Not Applicable,ML81497317,,,Parkdale,1794,Way,565000,13,2,3,2,0,1287,5670,San Jose,46
Sold,Not Applicable,ML81497880,,,San Ramon,4190,Way,563000,15,2,3,2,0,1397,5649,San Jose,56
Sold,Potential Short Sale / Lender Appr Required,ML81483452,,,Victoria Drive,305,,562500,29,3,5,3,0,2590,6534,Gilroy,35
Sold,Not Applicable,ML81471454,,,Lick Mill,3901,Boulevard,562000,10,1,1,1,0,834,871,Santa Clara,10
Sold,Not Applicable,ML81498427,,,Deboer,856,Lane,561000,9,2,3,2,0,1442,6130,San Jose,42
Sold,Not Applicable,ML81456522,S,,Lullabay,4484,Lane,560000,48,2,3,2,0,1398,5227,San Jose,57
Sold,Not Applicable,ML81470515,,,Sweetgum,1946,Court,560000,11,2,4,2,0,1320,1574,San Jose,44
Sold,Not Applicable,ML81471332,,,Marcello,1353,Drive,560000,7,2,1,1,1,1415,1307,San Jose,8
Sold,Not Applicable,ML81471358,,,Creekview,412,Drive,560000,11,3,3,2,1,1720,2073,Morgan Hill,27
Sold,Not Applicable,ML81472168,,,Cypress Point,505,Drive,560000,7,1,1,1,0,658,2000,Mountain View,44
Sold,Not Applicable,ML81483256,,,ARBOR,710,Way,560000,23,2,3,2,0,1044,,Milpitas,23
Sold,Not Applicable,ML81484922,,,Pfeifle,13028,Avenue,560000,9,1,3,1,0,1338,9533,San Jose,64
Sold,Not Applicable,ML81485319,,,Adrian,1209,Way,560000,6,2,3,2,0,1563,4792,San Jose,50
Sold,Not Applicable,ML81485538,,,Branham,1634,Lane,560000,13,2,2,1,1,1134,1658,San Jose,38
Sold,Not Applicable,ML81486396,,,Moreno,3236,Avenue,560000,20,2,3,2,0,1209,5006,San Jose,50
Sold,Not Applicable,ML81471306,,,Dumont,2548,Circle,558000,7,2,3,2,0,1176,6374,San Jose,38
Sold,Not Applicable,ML81496599,,,Auburn,410,Way,558000,11,2,2,1,1,1099,550,San Jose,45
Sold,Not Applicable,ML81472663,,,Barb Werner,6224,Lane,557000,7,3,2,2,1,1293,599,San Jose,19
Sold,Not Applicable,ML81471891,,,Haga,13070,Drive,556000,0,2,3,2,0,1118,9270,San Jose,64
Sold,Not Applicable,ML81469534,,,Calle Sueno,15325,,555000,9,3,3,2,1,1378,2895,Morgan Hill,10
Sold,Not Applicable,ML81470911,,,Heather Ridge,3249,Court,555000,0,2,3,2,0,1434,1434,San Jose,26
Sold,Not Applicable,ML81483540,,,Yerba Hill,2504,Court,554888,39,2,2,2,0,936,936,San Jose,27
Sold,Not Applicable,ML81497250,,,Lochinvar,3310,Avenue,553000,9,2,2,1,1,954,2614,Santa Clara,51
Sold,Not Applicable,ML81498565,,,Almaden,2296,Road,553000,3,2,2,2,0,1163,1307,San Jose,36
Sold,Not Applicable,ML81472532,,,Magellan,151,Avenue,552000,19,1,2,1,0,993,5311,San Jose,66
Sold,Not Applicable,ML81498111,,,Sun Glory,2259,Lane,552000,11,2,2,2,0,998,1152,San Jose,34
Sold,Not Applicable,ML81470921,,,Sun Glory,2261,Lane,551000,8,2,2,2,0,998,1152,San Jose,34
Sold,Not Applicable,ML81459525,,,Germaine,1809,Court,550000,10,2,3,2,0,1176,6970,San Jose,38
Sold,Not Applicable,ML81467099,,,Carmel,7233,Street,550000,48,3,4,3,0,2012,6911,Gilroy,59
Sold,Not Applicable,ML81469376,,,Auburn,380,Way,550000,9,2,2,1,1,1099,550,San Jose,45
Sold,Not Applicable,ML81469691,,,Spiro,1138,Drive,550000,20,2,3,2,0,1101,4829,San Jose,36
