Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Active,Not Applicable,ML81562545,,,Clayburn,1243,Lane,699950,7,2,3,2,0,1545,7200,San Jose,39
Active,Not Applicable,ML81563587,,,Brixton,1872,Court,699950,4,2,2,2,0,1023,3815.86,San Jose,30
Active,Not Applicable,ML81563870,,,Herlong,177,Avenue,699950,2,2,3,2,0,1120,5000.69,San Jose,50
Pending,REO / Bank Owned Property,ML81550340,,,Michigan,1462,Avenue,699900,6,3,4,2,1,2285,5998.21,San Jose,9
Active,Not Applicable,ML81564047,,,Corte Cabas,460,,699900,1,3,4,2,1,1654,7657.85,Morgan Hill,40
Pending,Not Applicable,ML81547457,,,Dwight,867,Avenue,699888,8,1,2,1,0,910,5000.69,Sunnyvale,72
Pending,Not Applicable,ML81550658,,,Prestwick,7833,Circle,699888,17,2,2,2,0,1804,435.6,San Jose,27
Contingent,Not Applicable,ML81561322,,,Loma Verde,3127,Drive,699888,11,3,3,2,1,1366,1298.09,San Jose,40
Active,Not Applicable,ML81564124,,,Countryside,5226,Lane,699888,0,3,3,2,1,1593,3454.31,San Jose,28
Active,Not Applicable,ML81551006,,,Comanche,17530,Trail,699500,20,2,3,2,0,1184,4273.24,Los Gatos,56
Active,Not Applicable,ML81401676,,,MONTEREY,16805,Street,699000,780,1,2,1,0,986,27977,Morgan Hill,114
Pending,Not Applicable,ML81456529,,,Pacheco Pass,2799,Road,699000,274,3,3,3,0,2726,18285,Gilroy,64
Active,Not Applicable,ML81519173,,,Auzerais,491,Avenue,699000,144,3,5,3,0,1976,4338,San Jose,8
Active,Not Applicable,ML81521809,,,Via Valverde,7033,,699000,123,2,3,2,0,1837,2614,San Jose,35
Pending,Not Applicable,ML81546290,,,Hawthorne,6031,Street,699000,20,2,4,2,0,1552,12196.8,Gilroy,20
Pending,Not Applicable,ML81548470,,,Felder,6404,Drive,699000,23,2,3,1,1,1120,6098.4,San Jose,47
Contingent,Potential Short Sale / Lender Appr Required,ML81549048,,,LA JOLLA,15255,Drive,699000,21,4,5,4,0,2574,8498,Morgan Hill,20
Active,Not Applicable,ML81549477,,,Victoria,355,Drive,699000,32,3,4,2,1,2085,6600,Gilroy,36
Contingent,Not Applicable,ML81549593,,,Tolworth,2565,Drive,699000,13,3,3,2,1,1577,1416,San Jose,37
Pending,Not Applicable,ML81550068,,,Arbor Valley,219,Court,699000,8,2,4,2,0,1575,7004.45,San Jose,47
Pending,Not Applicable,ML81550148,,,Hillsborough,3440,Way,699000,13,2,3,2,0,1120,5998.21,San Jose,54
Pending,Not Applicable,ML81550204,,,Playa Del Rey,5523,,699000,9,2,3,2,0,1416,6599.34,San Jose,54
Contingent,Not Applicable,ML81550295,,,Jarvis,259,Drive,699000,18,3,3,2,1,1462,2748.64,Morgan Hill,3
Pending,Not Applicable,ML81550560,,,Maree,6127,Court,699000,12,2,4,2,0,1694,8500,San Jose,46
Pending,Not Applicable,ML81550608,,,Henderson,395,Drive,699000,7,2,3,2,0,1143,5998.21,San Jose,48
Contingent,Not Applicable,ML81550841,,,Malott,1021,Drive,699000,5,2,3,2,0,1444,5974,San Jose,49
Active,Not Applicable,ML81550849,,,Armand,1845,Drive,699000,21,2,5,2,0,1462,7440.05,Milpitas,56
Pending,Not Applicable,ML81561912,,,Entrada Cedros,5405,,699000,10,2,3,2,0,1440,8006.33,San Jose,48
Contingent,Not Applicable,ML81562092,,,Buckhaven,7632,Drive,699000,7,2,2,2,0,1509,2400.16,San Jose,28
Active,Not Applicable,ML81562391,,,Lee,1377,Place,699000,12,2,2,2,0,1171,435.6,San Jose,1
Active,Not Applicable,ML81562583,,,Lincoln,13225,Avenue,699000,11,2,4,2,0,1290,12000,San Martin,98
Pending,Not Applicable,ML81562992,,,Starcrest,5581,Drive,699000,6,2,3,2,0,1354,6159.38,San Jose,52
Active,Not Applicable,ML81562550,,,Paddon,5867,Circle,699000,7,2,4,2,0,1683,6195,San Jose,48
Contingent,Not Applicable,ML81563074,,,Serene,17326,Drive,699000,5,2,4,2,0,1447,6198.59,Morgan Hill,23
Active,Not Applicable,ML81563218,,,Sophia,4206,Way,699000,6,3,2,2,1,1130,871.2,San Jose,23
Active,Not Applicable,ML81562621,,,Festa Aglio,971,Court,698999,8,2,4,2,0,1927,6599.34,Gilroy,16
Contingent,Not Applicable,ML81561609,,,Heath,685,Street,698900,10,2,3,2,0,1160,6000,Milpitas,56
Active,Not Applicable,ML81561764,,,Alum Rock,4585,Avenue,698888,13,3,5,3,0,1800,7501.03,San Jose,116
Active,Not Applicable,ML81562249,,,Dearborn,850,Place,698888,13,3,5,3,0,2590,7000.09,Gilroy,38
Pending,Not Applicable,ML81562083,,,Saratoga,150,Avenue,698500,9,2,3,2,0,1442,1576.87,Santa Clara,47
Active,Not Applicable,ML81521486,,,Kelton,8509,Drive,698000,125,3,3,2,1,1926,6264,Gilroy,30
Pending,Not Applicable,ML81550268,,,Tyrella,532,Avenue,698000,6,2,3,1,1,1128,940,Mountain View,45
Active,Not Applicable,ML81550834,,,Duncanville,727,Court,698000,21,3,3,2,1,1727,1080,Campbell,38
Active,Not Applicable,ML81562972,,,Ralene,1626,Court,698000,7,2,3,2,0,1041,6000,San Jose,38
Pending,Not Applicable,ML81547283,,,Avenida Rotella,6938,,696228,12,2,3,2,0,1308,6000,San Jose,40
Active,Not Applicable,ML81549641,,,Monet,4249,Circle,695999,25,2,3,2,0,1305,6300,San Jose,44
Contingent,REO / Bank Owned Property,ML81521052,,,Philip,2923,Court,695900,87,2,4,2,0,1703,12579,San Jose,46
Contingent,Not Applicable,ML81549029,,,Helmsdale,7563,Court,695000,28,2,2,2,0,1509,0,San Jose,28
Pending,Not Applicable,ML81549288,,,Esfahan,61,Drive,695000,9,3,3,2,1,1607,1594.3,San Jose,8
Active,Not Applicable,ML81550783,,,Essendon,66,Way,695000,22,2,3,1,1,1120,6050,San Jose,44
Pending,Not Applicable,ML81551030,,,Alvarez,150,Common,695000,14,2,2,2,0,1300,435.6,Milpitas,10
Active,Not Applicable,ML81561243,,,Ransen,18245,Court,695000,19,2,4,2,0,1827,7786,Morgan Hill,31
Active,Not Applicable,ML81562457,,,West,330,Court,695000,11,3,4,3,0,1542,5625,San Jose,89
Pending,Not Applicable,ML81548695,,,Burley,1837,Drive,693670,14,2,3,2,0,1102,6000,Milpitas,56
Pending,Not Applicable,ML81514345,,,Terstena,3715,Place,690000,143,2,2,2,0,1456,1456,Santa Clara,33
Active,Not Applicable,ML81546893,,,Meg,4238,Drive,690000,49,2,4,2,0,1603,6011.28,San Jose,47
Pending,Not Applicable,ML81548989,,,Via Naretto,215,,690000,15,3,4,2,1,1633,4791.6,Morgan Hill,16
Active,Not Applicable,ML81562582,,,Rancho Hills,9053,Drive,690000,11,2,3,2,0,1798,6534,Gilroy,20
Active,Not Applicable,ML81563134,,,Emanuel,3678,Court,690000,7,2,6,2,0,1846,6629.83,San Jose,46
