Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81499553,,,Owen Sound,1456,Drive,1956000,9,3,4,3,0,1956,8072,Sunnyvale,53
Sold,Not Applicable,ML81485998,,,Brockton,19566,Lane,1955000,57,3,5,3,0,2488,15006,Saratoga,51
Sold,Not Applicable,ML81516631,,,Meteor,10524,Place,1955000,9,3,5,3,0,2611,9754,Cupertino,47
Sold,Not Applicable,ML81498270,,,Seven Springs,11755,Parkway,1950000,28,3,5,3,0,2445,4950,Cupertino,24
Sold,Not Applicable,ML81499245,,,Bainter,19400,Avenue,1950000,16,2,3,2,0,2431,70379,Los Gatos,62
Sold,Not Applicable,ML81512147,,,Baylor,18256,Avenue,1950000,34,4,4,3,1,2597,8481,Saratoga,0
Sold,Not Applicable,ML81514610,,,Saratoga Sunnyvale,14063,Road,1950000,10,2,4,2,0,2446,14053,Saratoga,42
Sold,Not Applicable,ML81447768,,,Osborne,15003,Court,1949000,207,4,4,4,0,4706,104544,Morgan Hill,38
Sold,Not Applicable,ML81497252,E,,La Chiquita,16354,Avenue,1935000,43,3,5,3,0,2479,10725,Los Gatos,65
Sold,Not Applicable,ML81517720,,,Waverley,679,Street,1935000,8,2,2,2,0,1235,,Palo Alto,34
Sold,Not Applicable,ML81518385,,,Llewellyn,163,Avenue,1925000,28,4,5,3,1,3559,8712,Campbell,9
Sold,Not Applicable,ML81499398,,,Montclair,400,Road,1922000,8,3,5,3,0,2803,12560,Los Gatos,38
Sold,Not Applicable,ML81517590,,,Sesame,1153,Drive,1917000,10,2,4,2,0,1770,8255,Sunnyvale,56
Sold,Not Applicable,ML81513719,,,Leona,763,Lane,1915000,7,2,3,2,0,1178,6045,Mountain View,60
Sold,Not Applicable,ML81516163,,,Green Valley,10750,Drive,1915000,6,5,4,3,2,4990,107991,Gilroy,15
Sold,Not Applicable,ML81471381,,,Kiner,1420,Avenue,1910000,56,5,5,4,1,3226,7200,San Jose,0
Sold,Not Applicable,ML81513680,,,Mcbain,1870,Avenue,1910000,4,3,5,3,0,2632,10287,San Jose,65
Sold,Not Applicable,ML81485592,,,Tomki,7712,Court,1900000,74,3,4,3,0,3046,8529,Cupertino,18
Sold,Not Applicable,ML81501267,S,,2nd,140,Street,1900000,6,3,4,3,0,2488,5250,Campbell,0
Sold,Not Applicable,ML81513415,,,Groton,845,Court,1900000,15,3,4,3,0,2740,6847,Sunnyvale,49
Sold,Not Applicable,ML81513454,,,Francis Oaks,15350,Way,1900000,11,3,4,3,0,3690,40894,Los Gatos,18
Sold,Not Applicable,ML81516285,,,Kavin,15700,Lane,1900000,8,3,4,3,0,2274,7827,Los Gatos,58
Sold,Not Applicable,ML81516572,,,Fordham,1190,Way,1900000,2,3,4,3,0,1680,10800,Mountain View,60
Sold,Not Applicable,ML81518391,,,Bruce Avenue,17721,,1900000,12,2,3,2,0,2238,7552,Monte Sereno,18
Sold,Not Applicable,ML81518791,,,Huntingdon,1082,Drive,1900000,8,2,3,2,0,1834,6604,San Jose,57
Sold,Not Applicable,ML81500763,,,Iris Gardens,725,Court,1899850,12,4,5,3,1,3936,10790,San Jose,17
Sold,Not Applicable,ML81498694,,,Bentley Ridge,2261,Drive,1890000,175,5,5,4,1,4447,17080,San Jose,17
Sold,Not Applicable,ML81516293,,,Cabana,1978,Drive,1890000,14,3,4,2,1,2538,9680,San Jose,63
Sold,Not Applicable,CRNP15210829,,,Cabana,1978,Drive,1890000,,3,4,2,1,2538,9680,San Jose,
Sold,Not Applicable,ML81466616,,,Hillstone,2167,Drive,1888888,117,3,4,3,0,3579,56580,San Jose,19
Sold,Not Applicable,ML81513697,,,Carnoustie,22442,Court,1880000,29,3,4,2,1,2226,11010,Cupertino,51
Sold,Not Applicable,ML81457365,,,Teresa,1175,Lane,1875000,172,4,4,4,0,5316,63162,Morgan Hill,16
Sold,Not Applicable,ML81500975,,,Levin,1232,Avenue,1875000,12,3,4,2,1,2163,8215,Mountain View,52
Sold,Not Applicable,ML81512039,,,LOUISE,974,Avenue,1875000,11,5,4,4,1,2650,5760,San Jose,0
Sold,Not Applicable,ML81518058,,,Del Monte,195,Avenue,1875000,9,2,3,2,0,1370,6679,Los Altos,69
