Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,"Not Applicable, Comp Only",ML81464351,,,Pacchetti,115,Way,890000,0,3,2,2,1,1080,871,Mountain View,19
Sold,Not Applicable,ML81465420,,,Ridgewood,1452,Drive,890000,7,2,3,2,0,1512,6630,San Jose,56
Sold,Not Applicable,ML81464193,,,Merrill,1714,Loop,890000,15,2,3,2,0,1372,6098,San Jose,39
Sold,Not Applicable,ML81468300,,,Ontario,288,Road,890000,13,3,4,2,1,1860,3102,Milpitas,31
Sold,Not Applicable,ML81468454,,,Mosher,3944,Drive,890000,8,3,3,2,1,1456,3496,San Jose,13
Sold,Not Applicable,ML81459782,,,Portofino,748,Place,889000,33,4,5,3,1,2666,3115,San Jose,11
Sold,Not Applicable,ML81466709,,,Bordwell,4767,Drive,888000,6,2,3,2,0,1224,5988,San Jose,53
Sold,Not Applicable,ML81467370,,,Curtner,1982,Avenue,888000,4,2,3,2,0,1780,7088,San Jose,59
Sold,Not Applicable,ML81465240,,,Payne,4081,Avenue,887750,14,2,4,2,0,1466,7320,San Jose,52
Sold,Not Applicable,ML81459936,,,Via Portada,7105,,885000,54,2,2,2,0,2131,7200,San Jose,35
Sold,Not Applicable,ML81463398,,,Channel,6247,Drive,885000,10,3,5,3,0,2435,6018,San Jose,48
Sold,Not Applicable,ML81467427,,,Warmwood,2110,Drive,885000,13,3,5,3,0,1850,6100,San Jose,51
Sold,Not Applicable,ML81462329,,,Cabernet Vineyards,903,Court,882500,10,3,3,2,1,1718,1742,San Jose,25
Sold,Not Applicable,ML81465275,,,Hesket,6428,Court,881000,28,2,4,2,0,2200,5663,San Jose,40
Sold,Not Applicable,ML81466284,,,Kizer,753,Street,881000,10,2,4,2,0,1460,6000,Milpitas,44
Sold,Not Applicable,ML81456826,,,West,15911,Road,880000,72,1,1,1,0,793,7841,Los Gatos,89
Sold,Not Applicable,ML81462887,,,Kooser,1540,Road,880000,26,3,6,3,0,1817,6405,San Jose,52
Sold,Not Applicable,ML81463344,,,Copper Peak,1216,Lane,880000,11,3,3,2,1,1585,2614,San Jose,29
Sold,Not Applicable,ML81463504,,,rose anna,1560,Drive,880000,14,2,3,2,0,1272,5814,San Jose,56
Sold,Not Applicable,ML81464931,S,,Bernardo,383,Avenue,880000,29,3,2,2,1,1653,2835,Sunnyvale,34
Sold,Not Applicable,ML81464940,,,Lakemuir,844,Drive,880000,24,2,4,2,0,1784,5227,Sunnyvale,59
Sold,Not Applicable,ML81465172,,,Saint Ignatius,3264,Place,880000,6,3,3,3,0,1536,871,Santa Clara,34
Sold,Not Applicable,ML81465980,,,Montavo,2725,Place,880000,7,3,3,2,1,1529,1394,Campbell,9
Sold,Not Applicable,ML81467109,,,Torrance,1352,Avenue,880000,9,2,3,2,0,1468,5777,Sunnyvale,59
Sold,Not Applicable,ML81465305,,,Clayton,14325,Road,879000,23,2,4,2,0,2195,209088,San Jose,56
Sold,Not Applicable,ML81462605,,,Rebecca Lynn,2455,Way,878000,8,2,3,2,0,1655,1248,Santa Clara,31
Sold,Not Applicable,ML81461991,,,Quail,17201,Court,875000,9,3,3,2,1,2425,28865,Morgan Hill,34
Sold,Not Applicable,ML81462391,,,Pineview,606,Drive,875000,3,1,3,1,0,1484,7381,San Jose,62
Sold,Not Applicable,ML81462798,,,Coventry,904,Way,875000,11,3,4,2,1,1514,3120,Milpitas,27
Sold,Not Applicable,ML81462859,,,Cayman,3171,Place,875000,4,3,5,3,0,2644,6283,San Jose,39
Sold,Not Applicable,ML81463270,,,Aram,2420,Avenue,875000,11,2,3,2,0,1178,5940,San Jose,59
Sold,Not Applicable,ML81463223,,,Prevost,1207,Street,875000,29,2,3,2,0,1367,6372,San Jose,68
Sold,Not Applicable,ML81464676,,,Copper Peak,1252,Lane,875000,9,3,3,3,0,1585,3038,San Jose,29
Sold,Not Applicable,ML81464760,,,Center,14555,Avenue,875000,10,3,4,3,0,2499,70598,San Martin,36
Sold,Not Applicable,ML81465031,,,Images,199,Circle,875000,10,3,3,2,1,1683,3240,Milpitas,19
Sold,Not Applicable,ML81465742,,,Arroyo,205,Way,875000,10,2,3,2,0,2236,6300,San Jose,79
Sold,Not Applicable,ML81463924,,,Purple Hills,6339,Drive,875000,9,3,5,3,0,2563,6000,San Jose,43
Sold,Not Applicable,ML81467068,,,Curtner,1960,Avenue,875000,11,2,3,2,0,1585,7000,San Jose,58
Sold,Not Applicable,ML81470067,,,White Cloud,14715,Court,875000,1,3,5,3,0,2492,7132,Morgan Hill,18
Sold,Not Applicable,ML81459505,,,Lupine,1456,Court,872000,10,2,3,2,0,1266,9200,San Jose,54
Sold,Not Applicable,ML81465749,,,Coakley,501,Drive,871000,10,2,3,1,1,1336,6969,San Jose,60
Sold,Not Applicable,ML81462840,,,Peppermint Tree,203,Terrace,870000,6,3,3,3,0,1225,2178,Sunnyvale,5
Sold,Not Applicable,ML81463880,,,Fawnwood,3112,Court,870000,29,2,4,2,0,1762,6000,San Jose,38
Sold,Not Applicable,ML81464363,,,HESSELBEIN,2696,Way,870000,20,3,3,2,1,1658,6534,San Jose,23
Sold,Not Applicable,ML81465818,,,Clara Vista,615,Avenue,870000,15,2,3,1,1,1145,5400,Santa Clara,58
Sold,Not Applicable,ML81466120,,,Jardin,1204,Court,870000,10,3,3,2,1,1475,1850,San Jose,9
Sold,Not Applicable,ML81468001,,,Ridgewood,1391,Drive,870000,10,2,3,2,0,1300,6032,San Jose,55
Sold,Not Applicable,ML81468860,,,Muirwood,2068,Way,870000,4,2,4,2,0,1361,6047,San Jose,51
Sold,Not Applicable,ML81470001,,,Sunset,114,Avenue,870000,0,1,1,1,0,416,5186,Sunnyvale,90
Sold,Not Applicable,ML81465624,,,Dahlia,1425,Loop,868888,6,3,3,2,1,1367,1742,San Jose,9
Sold,Not Applicable,ML81466432,,,Rowley,3519,Drive,868000,12,3,4,3,0,2090,6624,San Jose,45
Sold,Not Applicable,ML81467367,,,MUIRWOOD,2137,Court,868000,12,2,4,2,0,1817,6098,San Jose,51
Sold,Not Applicable,ML81468224,,,Kirk,3573,Road,868000,8,2,3,2,0,1304,6200,San Jose,58
Sold,Not Applicable,ML81464096,,,Woodstock,5347,Way,866000,7,2,3,2,0,1071,6042,San Jose,56
Sold,Not Applicable,ML81461169,,,Estee,2173,Court,865000,10,3,3,2,1,1881,3015,San Jose,17
Sold,Not Applicable,ML81461477,,,Charmeran,1847,Avenue,865000,15,2,4,2,0,2065,6000,San Jose,56
Sold,Not Applicable,ML81462199,,,LYNFIELD,4257,Lane,865000,7,2,4,2,0,1572,6500,San Jose,45
Sold,Not Applicable,ML81465557,,,Amelia,5256,Drive,865000,14,2,4,2,0,1128,6875,San Jose,55
Sold,Not Applicable,ML81467401,,,Gordy,1430,Drive,865000,8,3,3,2,1,1847,5332,San Jose,28
Sold,Not Applicable,ML81459854,,,Narvaez,5126,,864000,31,3,5,3,0,2124,6161,San Jose,39
Sold,Not Applicable,ML81462854,,,El Matador,9040,Drive,862000,12,3,4,2,1,2529,143748,Gilroy,35
Sold,Not Applicable,ML81468563,E,,Duane,944,Avenue,862000,8,3,2,2,1,1322,871,Sunnyvale,4
Sold,Not Applicable,ML81461854,,,Josephine,1977,Avenue,861000,7,2,3,2,0,1478,7040,San Jose,58
Sold,Not Applicable,ML81462527,,,Kirk,3539,Road,861000,6,2,3,2,0,1090,6200,San Jose,59
Sold,Not Applicable,ML81467512,,,SLEEPY CREEK,7235,Drive,861000,8,3,3,2,1,1470,2613,San Jose,30
Sold,Not Applicable,ML81468259,S,,15th,211,Street,861000,8,2,2,1,1,1182,5888,San Jose,100
Sold,Not Applicable,ML81461585,,,Harvest Estates,5235,,860000,14,2,3,2,0,1622,7035,San Jose,39
Sold,Not Applicable,ML81463949,,,Paolo,1962,Court,860000,8,2,4,2,0,1947,6000,San Jose,44
Sold,Not Applicable,ML81464041,,,Jackson Oaks,16605,Drive,860000,31,3,5,3,0,2632,15092,Morgan Hill,40
Sold,Not Applicable,ML81465590,,,Paladin,3910,Drive,860000,14,2,3,2,0,1500,8468,San Jose,56
Sold,Not Applicable,ML81466145,N,,HILLVIEW,1212,Drive,860000,13,3,4,2,1,2140,6534,Milpitas,48
Sold,Not Applicable,ML81467288,,,Rainbow,7110,Drive,860000,0,3,3,2,1,1352,436,San Jose,51
Sold,Not Applicable,ML81467439,,,Bond,811,Place,860000,6,3,3,2,1,1791,1742,Santa Clara,23
Sold,Not Applicable,ML81467812,,,Partridge,4464,Court,860000,10,2,4,2,0,1835,8000,San Jose,34
Sold,Not Applicable,ML81468192,,,Erie,4253,Court,860000,11,3,4,2,1,1800,2083,Santa Clara,42
Sold,Not Applicable,ML81468360,,,Willowhaven,1180,Drive,860000,9,2,3,2,0,1500,3200,San Jose,37
Sold,New Subdivision,ML81456802,,,Crystal Creek,2982,Drive,859000,40,3,4,2,1,1904,3500,San Jose,30
Sold,Not Applicable,ML81461305,,,Buddlawn,669,Way,858000,11,2,3,2,0,1120,6000,Campbell,59
Sold,Not Applicable,ML81455061,,,Pala Ranch,1668,Circle,855000,14,3,4,2,1,2210,3485,San Jose,15
Sold,Not Applicable,ML81462925,,,Kingman,1609,Avenue,855000,9,2,3,2,0,1300,6912,San Jose,63
Sold,Not Applicable,ML81463106,,,Greenwood,1043,Avenue,855000,11,2,2,2,0,1376,5900,San Jose,89
Sold,Not Applicable,ML81463132,,,Lassen,1381,Avenue,855000,20,3,5,2,1,1769,5500,Milpitas,52
Sold,Not Applicable,ML81467501,,,Blackstone,1469,Avenue,855000,13,2,4,2,0,1363,5247,San Jose,59
Sold,Not Applicable,ML81468867,,,Purple Glen,244,Drive,855000,7,2,4,2,0,2010,6407,San Jose,43
Sold,New Subdivision,ML81466231,,,Cannery,791,Place,854900,12,4,3,3,1,1729,1784,San Jose,1
Sold,Not Applicable,ML81453937,W,,Campbell,1701,Avenue,852000,85,3,5,3,0,1776,6000,Campbell,58
Sold,Not Applicable,ML81466495,,,Kilo,2948,Avenue,850500,12,2,4,2,0,1320,5684,San Jose,54
Sold,Not Applicable,ML81460993,,,Calero,816,Avenue,850058,18,3,4,3,0,2370,7200,San Jose,44
Sold,Not Applicable,ML81453040,,,Alma,21546,Court,850000,63,2,3,2,0,1560,26040,Los Gatos,16
Sold,Not Applicable,ML81461763,,,Pollard Rd,766,,850000,12,3,3,2,1,1516,0,Los Gatos,31
Sold,Not Applicable,ML81461947,S,,Morrison,40,Avenue,850000,10,2,2,2,0,1018,4687,San Jose,77
Sold,Not Applicable,ML81462375,,,New England,5081,Court,850000,8,2,4,2,0,1843,6060,San Jose,42
Sold,Not Applicable,ML81462620,,,Darnell,2323,Court,850000,12,3,4,2,1,1709,6098,San Jose,40
Sold,Not Applicable,ML81463090,W,,Hillview,1505,Court,850000,4,3,4,3,0,2890,9288,Gilroy,33
Sold,Not Applicable,ML81463458,,,Glacier,1406,Drive,850000,7,2,4,2,0,1455,6098,San Jose,50
Sold,Not Applicable,ML81464122,,,Jurgens,276,Drive,850000,15,3,3,2,1,1615,3220,Milpitas,25
Sold,"Not Applicable, Comp Only",ML81464936,,,Cabrillo,3554,Avenue,850000,0,2,3,2,0,1240,5555,Santa Clara,59
Sold,Not Applicable,ML81464949,,,Cosenza,4212,Loop,850000,8,3,3,3,0,1405,871,San Jose,22
Sold,Not Applicable,ML81464190,,,Harrison,733,Street,850000,12,3,3,2,1,1339,7950,San Jose,63
Sold,Not Applicable,ML81466222,,,Channel,6262,Drive,850000,8,2,4,2,0,1826,6120,San Jose,48
Sold,Not Applicable,ML81466325,,,Sunrise,1143,Way,850000,12,2,3,2,0,1477,5000,Milpitas,46
Sold,Not Applicable,ML81467345,,,Widget,827,Drive,850000,6,2,3,1,1,1056,6033,San Jose,57
Sold,Not Applicable,ML81467390,,,Sierra Vista,173,Avenue,850000,7,3,2,2,1,1196,2575,Mountain View,28
Sold,Not Applicable,ML81468393,,,Canoas Creek,772,Circle,850000,1,3,4,3,0,1792,4824,San Jose,14
Sold,Not Applicable,ML81468475,,,Scarletwood,4875,Terrace,850000,8,2,3,1,1,1230,1318,San Jose,40
Sold,Not Applicable,ML81464002,,,Oronsay,257,Way,849888,25,3,4,2,1,2386,6000,San Jose,41
Sold,Not Applicable,ML81452500,,,Fleming,1235,Avenue,849000,88,3,4,2,1,3096,8400,San Jose,36
Sold,Not Applicable,ML81459475,,,McCarty Ranch,8753,Drive,849000,14,3,2,2,1,2205,2400,San Jose,18
Sold,Not Applicable,ML81464735,,,La Mirada,15875,Court,848500,12,3,5,3,0,2670,6741,Morgan Hill,34
Sold,New Subdivision,ML81457343,,,Charlotte,6086,Drive,848190,39,3,3,2,1,1635,2481,San Jose,0
Sold,Not Applicable,ML81465540,,,Minto,2077,Drive,848000,6,2,3,2,0,1577,6107,San Jose,45
Sold,Not Applicable,ML81465396,,,Manzano,1180,Way,845000,6,2,3,2,0,1108,5670,Sunnyvale,57
Sold,Not Applicable,ML81465962,,,Abby Wood,112,Court,845000,11,3,3,2,1,1454,1680,Los Gatos,43
Sold,Not Applicable,ML81460171,,,Elderberry,668,Drive,842000,49,2,3,2,0,1951,692,Milpitas,2
Sold,Not Applicable,ML81465538,,,Acadia,1367,Avenue,842000,25,3,5,2,1,1769,5500,Milpitas,52
Sold,Not Applicable,ML81463635,,,Montecito,2047,Avenue,841000,7,2,2,1,1,1000,2440,Mountain View,51
Sold,Not Applicable,ML81465521,,,Calle Viento,420,,841000,6,4,5,3,1,2764,4792,Morgan Hill,7
Sold,Not Applicable,ML81462665,E,,Duane,966,Avenue,840000,9,3,2,2,1,1322,871,Sunnyvale,4
Sold,Not Applicable,ML81465158,,,Avon,4246,Court,840000,7,3,4,2,1,2209,6970,San Jose,43
Sold,Not Applicable,ML81467646,,,Sandpebble,3301,Drive,840000,6,3,3,3,0,1632,3479,San Jose,18
